request_id,status,client,channel,asset_type,campaign_label,canonical_campaign,utm_source,utm_medium,utm_campaign,utm_term,utm_content,destination_url,final_long_url,short_url,qr_url,request_count,first_seen_at,last_seen_at,original_message
1,completed_without_short_link,CIC,Facebook,social,HomePage,HomePage,Facebook,Social,HomePage,LandingPage,Learn,https://www.castleintheclouds.org/,https://www.castleintheclouds.org/?utm_source=Facebook&utm_medium=Social&utm_campaign=HomePage&utm_term=LandingPage&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Home | Facebook | Learn
200,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,KidsAndFamilies,Visit,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | GMB | Visit
201,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,KidsAndFamilies,Learn,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | GMB | Learn
202,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,KidsAndFamilies,Explore,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | GMB | Explore
203,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,KidsAndFamilies,,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | GMB | {null}
204,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,KidsAndFamilies,Visit,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | Instagram | Visit
205,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,KidsAndFamilies,Learn,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | Instagram | Learn
206,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,KidsAndFamilies,Explore,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | Instagram | Explore
207,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,KidsAndFamilies,,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | Instagram | {null}
208,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,KidsAndFamilies,Visit,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | LinkedIn | Visit
209,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,KidsAndFamilies,Learn,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | LinkedIn | Learn
210,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,KidsAndFamilies,Explore,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | LinkedIn | Explore
211,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,KidsAndFamilies,,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=KidsAndFamilies,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | LinkedIn | {null}
212,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,KidsAndFamilies,Visit,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | ConstantContact | Visit
213,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,KidsAndFamilies,Learn,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | ConstantContact | Learn
214,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,KidsAndFamilies,Explore,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=KidsAndFamilies&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | ConstantContact | Explore
215,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,KidsAndFamilies,,https://www.castleintheclouds.org/kids-families/,https://www.castleintheclouds.org/kids-families/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=KidsAndFamilies,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Kids & Families | ConstantContact | {null}
216,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,DirectionsAndParking,Visit,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Facebook | Visit
217,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,DirectionsAndParking,Learn,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Facebook | Learn
218,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,DirectionsAndParking,Explore,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Facebook | Explore
219,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,DirectionsAndParking,,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Facebook | {null}
220,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,DirectionsAndParking,Visit,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | GMB | Visit
221,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,DirectionsAndParking,Learn,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | GMB | Learn
222,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,DirectionsAndParking,Explore,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | GMB | Explore
223,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,DirectionsAndParking,,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | GMB | {null}
224,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,DirectionsAndParking,Visit,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Instagram | Visit
225,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,DirectionsAndParking,Learn,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Instagram | Learn
226,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,DirectionsAndParking,Explore,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Instagram | Explore
227,completed_without_short_link,CIC,Instagram,social,Visit,Visit,Instagram,Social,Visit,DirectionsAndParking,,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=Instagram&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | Instagram | {null}
228,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,DirectionsAndParking,Visit,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | LinkedIn | Visit
229,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,DirectionsAndParking,Learn,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | LinkedIn | Learn
230,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,DirectionsAndParking,Explore,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | LinkedIn | Explore
231,completed_without_short_link,CIC,LinkedIn,social,Visit,Visit,LinkedIn,Social,Visit,DirectionsAndParking,,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=LinkedIn&utm_medium=Social&utm_campaign=Visit&utm_term=DirectionsAndParking,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | LinkedIn | {null}
232,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,DirectionsAndParking,Visit,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | ConstantContact | Visit
233,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,DirectionsAndParking,Learn,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | ConstantContact | Learn
234,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,DirectionsAndParking,Explore,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=DirectionsAndParking&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | ConstantContact | Explore
235,completed_without_short_link,CIC,ConstantContact,email,Visit,Visit,ConstantContact,Email,Visit,DirectionsAndParking,,https://www.castleintheclouds.org/directions-parking/,https://www.castleintheclouds.org/directions-parking/?utm_source=ConstantContact&utm_medium=Email&utm_campaign=Visit&utm_term=DirectionsAndParking,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Directions & Parking | ConstantContact | {null}
236,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,VisitorInformation,Visit,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | Facebook | Visit
237,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,VisitorInformation,Learn,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | Facebook | Learn
238,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,VisitorInformation,Explore,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation&utm_content=Explore,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | Facebook | Explore
239,completed_without_short_link,CIC,Facebook,social,Visit,Visit,Facebook,Social,Visit,VisitorInformation,,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=Facebook&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | Facebook | {null}
240,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,VisitorInformation,Visit,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation&utm_content=Visit,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | GMB | Visit
241,completed_without_short_link,CIC,GMB,social,Visit,Visit,GMB,Social,Visit,VisitorInformation,Learn,https://www.castleintheclouds.org/visitor-information/,https://www.castleintheclouds.org/visitor-information/?utm_source=GMB&utm_medium=Social&utm_campaign=Visit&utm_term=VisitorInformation&utm_content=Learn,,,1,2026-09-14T00:00:00.000Z,2026-09-14T00:00:00.000Z,CIC starter database | Visitor Information | GMB | Learn
